datetime,locality,zones,region,threat_type
2024-08-04 12:10:23,Gan Yavne,All,Lachish,Red Alert
2024-08-04 12:10:48,Azrikam,All,Lachish,Red Alert
2024-08-04 12:10:48,Hatzor,All,Lachish,Red Alert
2024-08-04 12:10:48,Sdeh Uziahu,All,Lachish,Red Alert
2024-08-04 12:10:48,Shtulim,All,Lachish,Red Alert
2024-08-04 13:09:07,Snir,All,Confrontation Line,Red Alert
2024-08-05 00:04:51,Snir,All,Confrontation Line,Red Alert
2024-08-05 01:59:47,Ayelet HaShachar,All,Upper Galilee,Unrecognized Aircraft
2024-08-05 02:01:45,Ramot Naftali,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:01:50,Iftach,All,Confrontation Line,Red Alert
2024-08-05 02:02:24,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:02:48,Iftach,All,Confrontation Line,Red Alert
2024-08-05 02:02:54,Dishon,All,Confrontation Line,Red Alert
2024-08-05 02:02:54,Iftach,All,Confrontation Line,Red Alert
2024-08-05 02:02:54,Malkia,All,Confrontation Line,Red Alert
2024-08-05 02:02:54,Mevuot Hermon Regional Council,All,Confrontation Line,Red Alert
2024-08-05 02:02:54,Ramot Naftali,All,Confrontation Line,Red Alert
2024-08-05 02:03:26,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:03:51,Ramot Naftali,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:08:04,Ayelet HaShachar,All,Upper Galilee,Unrecognized Aircraft
2024-08-05 02:18:21,Kfar Giladi,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:18:37,Kfar Yuval,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:18:41,Ma'ayan Baruch,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:19:13,Tel Hai,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:19:23,Kfar Giladi,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:19:41,Kiryat Shmona,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 02:29:08,Yir'on,All,Confrontation Line,Red Alert
2024-08-05 07:26:37,Beit HaEmek,All,Upper Galilee,Red Alert
2024-08-05 07:26:37,Ben Ami,All,Confrontation Line,Red Alert
2024-08-05 07:26:37,Evron,All,Confrontation Line,Red Alert
2024-08-05 07:26:37,Mazra'a,All,Upper Galilee,Red Alert
2024-08-05 07:26:37,Netiv HaShayara,All,Upper Galilee,Red Alert
2024-08-05 07:26:37,Sheikh Danun,All,Upper Galilee,Red Alert
2024-08-05 10:05:23,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-05 10:05:23,Margaliot,All,Confrontation Line,Red Alert
2024-08-05 11:49:43,Ein HaShlosha,All,Gaza Envelope,Red Alert
2024-08-05 11:49:43,Nirim,All,Gaza Envelope,Red Alert
2024-08-05 11:50:11,Nir Oz,All,Gaza Envelope,Red Alert
2024-08-05 11:50:14,Reim,All,Gaza Envelope,Red Alert
2024-08-05 11:50:21,Nirim,All,Gaza Envelope,Red Alert
2024-08-05 11:50:42,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-05 11:52:30,Dafna,All,Confrontation Line,Red Alert
2024-08-05 11:52:30,Ma'ayan Baruch,All,Confrontation Line,Red Alert
2024-08-05 12:35:45,Zarit,All,Confrontation Line,Red Alert
2024-08-05 12:36:34,Zarit,All,Confrontation Line,Red Alert
2024-08-05 12:48:30,Rosh HaNikra,All,Confrontation Line,Red Alert
2024-08-05 20:38:26,Netua,All,Confrontation Line,Red Alert
2024-08-05 20:42:18,Hurfeish,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:42:29,Tzuriel,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:43:29,Hurfeish,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:44:30,Sdeh Meron School,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:45:30,Sdeh Meron School,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:45:38,Zivon,All,Confrontation Line,Red Alert
2024-08-05 20:46:25,Zivon,All,Confrontation Line,Red Alert
2024-08-05 20:46:49,Jish (Gush Halav),All,Confrontation Line,Unrecognized Aircraft
2024-08-05 20:46:49,Kerem Ben Zimra,All,Confrontation Line,Unrecognized Aircraft
2024-08-05 22:27:23,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-05 22:27:59,Snir,All,Confrontation Line,Red Alert
2024-08-06 05:27:03,Kerem Ben Zimra,All,Confrontation Line,Red Alert
2024-08-06 05:27:13,Jish (Gush Halav),All,Confrontation Line,Red Alert
2024-08-06 11:38:52,Kfar Giladi,All,Confrontation Line,Red Alert
2024-08-06 11:38:52,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-06 11:38:52,Margaliot,All,Confrontation Line,Red Alert
2024-08-06 11:38:52,Misgav Am,All,Confrontation Line,Red Alert
2024-08-06 11:38:52,Tel Hai,All,Confrontation Line,Red Alert
2024-08-06 12:16:37,Hanita,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:17:15,Shlomi,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:18:17,Shlomi,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:18:41,Betzet,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:19:19,Shlomi,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:19:34,Lehman,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:19:41,Betzet,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:20:30,Gesher HaZiv,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:20:37,Achziv Miluot Industrial Zone,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:20:37,Lehman,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:20:37,Nahariya,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:21:08,Sa'ar,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:21:27,Lochamei HaGetaot,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:22:58,Nahariya,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:23:13,Evron,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:23:15,Ben Ami,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:23:15,Mazra'a,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:23:15,Netiv HaShayara,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:24:12,Shavei Zion,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:24:19,Regba,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:24:24,Evron,All,Confrontation Line,Red Alert
2024-08-06 12:24:24,Lochamei HaGetaot,All,Upper Galilee,Red Alert
2024-08-06 12:24:24,Mazra'a,All,Upper Galilee,Red Alert
2024-08-06 12:24:24,Nahariya,All,Confrontation Line,Red Alert
2024-08-06 12:24:28,Ben Ami,All,Confrontation Line,Red Alert
2024-08-06 12:24:28,Evron,All,Confrontation Line,Red Alert
2024-08-06 12:24:28,Mazra'a,All,Upper Galilee,Red Alert
2024-08-06 12:24:28,Nahariya,All,Confrontation Line,Red Alert
2024-08-06 12:24:47,Lochamei HaGetaot,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:25:12,Evron,All,Confrontation Line,Red Alert
2024-08-06 12:25:12,Lochamei HaGetaot,All,Upper Galilee,Red Alert
2024-08-06 12:25:12,Mazra'a,All,Upper Galilee,Red Alert
2024-08-06 12:25:12,Nahariya,All,Confrontation Line,Red Alert
2024-08-06 12:25:15,Nahariya,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 12:25:15,Shavei Zion,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:25:19,Regba,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:25:59,Bustan HaGalil,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:25:59,Shomrat,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:26:04,Acre,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:56:06,Bustan HaGalil,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:56:13,Acre,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 12:56:13,Shomrat,All,Upper Galilee,Unrecognized Aircraft
2024-08-06 15:46:36,Hila,All,Confrontation Line,Red Alert
2024-08-06 15:50:19,Sha'al,All,North Golan,Unrecognized Aircraft
2024-08-06 15:50:57,Kela,All,North Golan,Unrecognized Aircraft
2024-08-06 15:53:49,Even Menachem,All,Confrontation Line,Red Alert
2024-08-06 15:53:49,Shomera,All,Confrontation Line,Red Alert
2024-08-06 15:53:49,Shtula,All,Confrontation Line,Red Alert
2024-08-06 15:53:49,Zarit,All,Confrontation Line,Red Alert
2024-08-06 17:00:15,Baram,All,Confrontation Line,Red Alert
2024-08-06 17:20:52,Kela,All,North Golan,Unrecognized Aircraft
2024-08-06 17:20:52,Sha'al,All,North Golan,Unrecognized Aircraft
2024-08-06 18:26:34,Dafna,All,Confrontation Line,Red Alert
2024-08-06 18:26:34,HaGoshrim,All,Confrontation Line,Red Alert
2024-08-06 18:26:34,Kfar Szold,All,Confrontation Line,Red Alert
2024-08-06 18:26:34,Kibutz Dan,All,Confrontation Line,Red Alert
2024-08-06 18:26:34,Shear Yeshuv,All,Confrontation Line,Red Alert
2024-08-06 18:26:34,Snir,All,Confrontation Line,Red Alert
2024-08-06 18:26:42,Mas'ade,All,North Golan,Red Alert
2024-08-06 19:00:35,Kfar Giladi,All,Confrontation Line,Red Alert
2024-08-06 19:00:35,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-06 19:00:35,Tel Hai,All,Confrontation Line,Red Alert
2024-08-06 19:00:39,Metulla,All,Confrontation Line,Red Alert
2024-08-06 19:00:49,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-06 19:01:35,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-06 19:01:35,Tel Hai,All,Confrontation Line,Red Alert
2024-08-06 19:01:42,Kfar Giladi,All,Confrontation Line,Red Alert
2024-08-06 19:01:51,Metulla,All,Confrontation Line,Red Alert
2024-08-06 19:01:56,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-06 19:02:11,Ma'ayan Baruch,All,Confrontation Line,Red Alert
2024-08-06 19:02:11,Tel Hai,All,Confrontation Line,Red Alert
2024-08-06 19:02:13,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-06 19:02:13,Ma'ayan Baruch,All,Confrontation Line,Red Alert
2024-08-06 19:02:23,Kfar Giladi,All,Confrontation Line,Red Alert
2024-08-06 19:02:28,Metulla,All,Confrontation Line,Red Alert
2024-08-06 19:02:34,Ghajar,All,Confrontation Line,Red Alert
2024-08-06 19:02:42,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-06 19:03:06,Metulla,All,Confrontation Line,Red Alert
2024-08-06 20:58:51,Ashkelon,Southern Industrial Zone,West Lachish,Red Alert
2024-08-06 20:58:54,Ashkelon,South,West Lachish,Red Alert
2024-08-06 20:58:59,Ibim,All,Gaza Envelope,Red Alert
2024-08-06 20:58:59,Nir Am,All,Gaza Envelope,Red Alert
2024-08-06 20:58:59,Sderot,All,Gaza Envelope,Red Alert
2024-08-06 20:59:03,Zikim,All,Gaza Envelope,Red Alert
2024-08-06 22:31:10,Ghajar,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 22:31:18,Kela,All,North Golan,Unrecognized Aircraft
2024-08-06 22:31:18,Sha'al,All,North Golan,Unrecognized Aircraft
2024-08-06 22:33:15,Dafna,All,Confrontation Line,Unrecognized Aircraft
2024-08-06 22:33:39,HaGoshrim,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 12:38:37,Shtula,All,Confrontation Line,Red Alert
2024-08-07 13:45:16,Shlomi,All,Confrontation Line,Red Alert
2024-08-07 18:02:22,Metulla,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 18:02:45,Kela,All,North Golan,Unrecognized Aircraft
2024-08-07 18:02:45,Sha'al,All,North Golan,Unrecognized Aircraft
2024-08-07 18:03:00,Snir,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 18:04:14,Snir,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 18:04:41,Ghajar,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 18:05:47,Kfar Szold,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 18:05:47,Shear Yeshuv,All,Confrontation Line,Unrecognized Aircraft
2024-08-07 19:00:36,Kadita,All,Upper Galilee,Red Alert
2024-08-07 19:00:42,Kerem Ben Zimra,All,Confrontation Line,Red Alert
2024-08-07 19:00:42,Rehaniya,All,Confrontation Line,Red Alert
2024-08-07 19:00:58,Biriyeh,All,Upper Galilee,Red Alert
2024-08-07 19:00:58,Safed,All,Upper Galilee,Red Alert
2024-08-07 19:01:12,Dalton,All,Confrontation Line,Red Alert
2024-08-07 19:01:12,Or HaGanuz,All,Upper Galilee,Red Alert
2024-08-07 22:23:00,Nir Am Shooting Range,All,Gaza Envelope,Red Alert
2024-08-08 12:02:41,Malkia,All,Confrontation Line,Red Alert
2024-08-08 17:00:15,Shlomi,All,Confrontation Line,Red Alert
2024-08-08 17:00:41,Nahariya,All,Confrontation Line,Red Alert
2024-08-08 17:00:45,Gesher HaZiv,All,Confrontation Line,Red Alert
2024-08-08 17:01:11,Shlomi,All,Confrontation Line,Red Alert
2024-08-08 17:11:37,Metzuba,All,Confrontation Line,Red Alert
2024-08-08 17:11:37,Shlomi,All,Confrontation Line,Red Alert
2024-08-08 17:11:37,Ya'ara,All,Confrontation Line,Red Alert
2024-08-08 17:12:12,Shlomi,All,Confrontation Line,Red Alert
2024-08-08 19:40:58,Margaliot,All,Confrontation Line,Red Alert
2024-08-09 05:56:12,Ashkelon,Southern Industrial Zone,West Lachish,Red Alert
2024-08-09 05:56:21,Zikim,All,Gaza Envelope,Red Alert
2024-08-09 06:21:44,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-09 06:21:44,Manara,All,Confrontation Line,Red Alert
2024-08-09 06:22:35,Manara,All,Confrontation Line,Red Alert
2024-08-09 09:41:22,Metulla,All,Confrontation Line,Red Alert
2024-08-09 09:41:29,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-09 11:45:07,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-09 11:45:07,Tel Hai,All,Confrontation Line,Red Alert
2024-08-09 11:45:16,Margaliot,All,Confrontation Line,Red Alert
2024-08-09 12:30:25,Kiryat Shmona,All,Confrontation Line,Red Alert
2024-08-09 12:30:27,Tel Hai,All,Confrontation Line,Red Alert
2024-08-09 12:30:32,Ma'ayan Baruch,All,Confrontation Line,Red Alert
2024-08-09 12:30:44,Kfar Giladi,All,Confrontation Line,Red Alert
2024-08-09 12:30:53,Kfar Yuval,All,Confrontation Line,Red Alert
2024-08-09 14:02:22,Ein HaShlosha,All,Gaza Envelope,Red Alert
2024-08-09 14:02:22,Kissufim,All,Gaza Envelope,Red Alert
2024-08-09 16:07:17,Avivim,All,Confrontation Line,Red Alert
2024-08-09 16:07:17,Yir'on,All,Confrontation Line,Red Alert
2024-08-09 17:41:57,Dishon,All,Confrontation Line,Unrecognized Aircraft
2024-08-09 17:41:57,Iftach,All,Confrontation Line,Unrecognized Aircraft
2024-08-09 17:41:57,Malkia,All,Confrontation Line,Unrecognized Aircraft
2024-08-09 17:41:57,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-09 17:41:57,Ramot Naftali,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 06:45:18,Malkia,All,Confrontation Line,Red Alert
2024-08-10 12:41:33,Malkia,All,Confrontation Line,Red Alert
2024-08-10 17:24:24,Eilon,All,Confrontation Line,Red Alert
2024-08-10 17:24:24,Goren,All,Confrontation Line,Red Alert
2024-08-10 17:24:24,Idmit,All,Confrontation Line,Red Alert
2024-08-10 17:24:25,Arab al-Aramshe,All,Confrontation Line,Red Alert
2024-08-10 17:24:28,Gornot HaGalil,All,Confrontation Line,Red Alert
2024-08-10 18:03:43,Kissufim,All,Gaza Envelope,Red Alert
2024-08-10 19:27:46,Iftach,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:27:55,Ramot Naftali,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:17,Dishon,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:17,Iftach,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:17,Malkia,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:17,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:17,Ramot Naftali,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:46,Iftach,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:28:49,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:29:23,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:30:25,Iftach,All,Confrontation Line,Red Alert
2024-08-10 19:30:25,Ramot Naftali,All,Confrontation Line,Red Alert
2024-08-10 19:30:48,Avivim,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:30:48,Baram,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:30:48,Yir'on,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:31:04,Iftach,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:31:17,Mevuot Hermon Regional Council,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:32:31,Shomera,All,Confrontation Line,Unrecognized Aircraft
2024-08-10 19:33:24,Hatzor HaGlilit Industrial Zone,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:33:26,Hatzor HaGlilit,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:33:38,Machanaim,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:34:08,Gadot,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:34:10,Machanaim landing pad,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:34:26,Hatzor HaGlilit,All,Upper Galilee,Red Alert
2024-08-10 19:34:26,Hatzor HaGlilit Industrial Zone,All,Upper Galilee,Red Alert
2024-08-10 19:34:26,Rosh Pinna,All,Upper Galilee,Red Alert
2024-08-10 19:34:26,Tzahar Industrial Zone,All,Upper Galilee,Red Alert
2024-08-10 19:35:11,Machanaim landing pad,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:36:34,Kfar HaNassi,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:36:50,Amiad,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:36:50,Elifelet,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:36:50,Rosh Pinna,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:36:50,Safed,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Almagor,All,South Golan,Unrecognized Aircraft
2024-08-10 19:38:44,Amiad,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Amnon,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Elifelet,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Hatzor HaGlilit,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Hatzor HaGlilit Industrial Zone,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Karkom,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Kfar HaNassi,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Korazim Vered HaGalil,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Machanaim,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Machanaim landing pad,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Rosh Pinna,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Tuba-Zangariyye,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:38:44,Tzahar Industrial Zone,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Amirim,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Bar Yochai,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Ein Kamonim,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Farod,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Kadita,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Kfar Shamai,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Marom HaGalil Regional Center,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Meron,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Or HaGanuz,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Safsufa (Kfar Hoshen),All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:43:58,Shefer,All,Upper Galilee,Unrecognized Aircraft
2024-08-10 19:45:04,Maghar,All,Center Galilee,Unrecognized Aircraft
2024-08-11 11:03:46,Matat,All,Confrontation Line,Red Alert
2024-08-11 19:25:53,Arab al-Aramshe,All,Confrontation Line,Red Alert
2024-08-12 01:43:35,Sheikh Danun,All,Upper Galilee,Red Alert
2024-08-12 01:43:50,Ben Ami,All,Confrontation Line,Red Alert
2024-08-12 01:43:50,Cabri,All,Confrontation Line,Red Alert
2024-08-12 01:43:50,Gesher HaZiv,All,Confrontation Line,Red Alert
2024-08-12 01:43:50,Nahariya,All,Confrontation Line,Red Alert
2024-08-12 01:43:50,Sa'ar,All,Confrontation Line,Red Alert
2024-08-12 01:44:17,Sheikh Danun,All,Upper Galilee,Red Alert
2024-08-12 01:44:22,Neveh Ziv,All,Confrontation Line,Red Alert
2024-08-12 13:28:53,Ein HaShlosha,All,Gaza Envelope,Red Alert
2024-08-12 19:13:29,Hanita,All,Confrontation Line,Red Alert
2024-08-13 03:11:52,Matat,All,Confrontation Line,Red Alert
2024-08-13 10:17:57,Margaliot,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:18:13,Kiryat Shmona,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:18:19,Manara,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:18:50,Kfar Blum,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Beit Hillel,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Kfar Giladi,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Kfar Yuval,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Kiryat Shmona,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Ma'ayan Baruch,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Manara,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Margaliot,All,Confrontation Line,Unrecognized Aircraft
2024-08-13 10:19:07,Metulla,All,Confrontation Line,Unrecognized Aircraft
